Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,11/4/15,11/7/15,712.76,650.82,8.69%,11,within 1 wk,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,11/21/15,11/24/15,792.37,751.89,5.11%,11,2-4 wks,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,11/13/15,11/16/15,879.65,835.85,4.98%,11,2-4 wks,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,7,10/31/15,11/7/15,1310.02,1273.29,2.80%,10,within 1 wk,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,7,10/30/15,11/6/15,1386.04,1361.29,1.79%,10,within 1 wk,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,11/25/15,11/28/15,995.45,977.82,1.77%,11,2-4 wks,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,11/14/15,11/17/15,542.75,533.88,1.63%,11,2-4 wks,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,7,11/21/15,11/28/15,1029.6,1013.52,1.56%,11,2-4 wks,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,3,10/25/15,10/28/15,694.39,692.55,0.26%,10,within 1 wk,1
JFK,MSY,SpringHill Suites by Marriott New Orleans Downtown,7,11/7/15,11/14/15,1060.31,1059.14,0.11%,11,1-2 wks,1
JFK,MCO,SpringHill Suites by Marriott Orlando at SeaWorld,3,11/13/15,11/16/15,480.43,456.43,4.99%,11,2-4 wks,1
JFK,MCO,SpringHill Suites by Marriott Orlando at SeaWorld,7,11/21/15,11/28/15,827.28,816.79,1.27%,11,2-4 wks,1
JFK,MCO,Springhill Suites by Marriott Orlando North/Sanford,3,10/25/15,10/28/15,687.9,503.7,26.78%,10,within 1 wk,1
JFK,MCO,Springhill Suites by Marriott Orlando North/Sanford,7,10/25/15,11/1/15,877.38,872.79,0.52%,10,within 1 wk,1
BOS,JFK,SpringHill Suites New York Midtown Manhattan/Fifth Avenue,3,10/28/15,10/31/15,832.92,787.86,5.41%,10,within 1 wk,1
BOS,JFK,SpringHill Suites New York Midtown Manhattan/Fifth Avenue,3,11/18/15,11/21/15,663.97,659.71,0.64%,11,2-4 wks,1
JFK,MCO,SpringHill Suites Orlando Lake Buena Vista Marriott Village,3,10/25/15,10/28/15,656.85,439.43,33.10%,10,within 1 wk,1
JFK,MCO,SpringHill Suites Orlando Lake Buena Vista Marriott Village,3,11/7/15,11/10/15,534.93,507.35,5.16%,11,1-2 wks,1
JFK,MCO,SpringHill Suites Orlando Lake Buena Vista Marriott Village,3,11/8/15,11/11/15,391.21,371.43,5.06%,11,1-2 wks,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,10/30/15,11/2/15,671.37,490.72,26.91%,10,within 1 wk,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,10/24/15,10/27/15,863.39,672.35,22.13%,10,within 1 wk,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,10/23/15,10/26/15,984.89,860.87,12.59%,10,within 1 wk,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,7,10/24/15,10/31/15,1325.46,1194.19,9.90%,10,within 1 wk,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,10/31/15,11/3/15,645.43,596.96,7.51%,10,within 1 wk,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,11/13/15,11/16/15,513.44,495.89,3.42%,11,2-4 wks,1
JFK,LAX,SpringHill Suites-Hawthorne/LAX by Marriott,3,11/6/15,11/9/15,484.67,484.66,0.00%,11,1-2 wks,1
JFK,MSY,"St. James Hotel, an Ascend Hotel Collection Member",7,11/15/15,11/22/15,1154.57,1086.23,5.92%,11,2-4 wks,1
JFK,MSY,"St. James Hotel, an Ascend Hotel Collection Member",3,11/18/15,11/21/15,657.38,631.94,3.87%,11,2-4 wks,1
JFK,MSY,"St. James Hotel, an Ascend Hotel Collection Member",3,11/21/15,11/24/15,841.37,831.8,1.14%,11,2-4 wks,1
JFK,MSY,"St. James Hotel, an Ascend Hotel Collection Member",3,11/13/15,11/16/15,1057.94,1053.19,0.45%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/24/15,10/27/15,1381.55,951.31,31.14%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/25/15,10/28/15,1235.48,895.21,27.54%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/28/15,10/31/15,1235.48,895.21,27.54%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/26/15,10/29/15,1229.75,895.21,27.20%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/26/15,11/2/15,1803.78,1457.15,19.22%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/28/15,11/4/15,1803.78,1457.15,19.22%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/24/15,10/31/15,1874.14,1596.4,14.82%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/31/15,11/3/15,996.24,860.21,13.65%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,10/29/15,11/1/15,1133.25,1004.21,11.39%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/25/15,11/1/15,1803.78,1601.15,11.23%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/31/15,11/7/15,1700.79,1610.15,5.33%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,11/21/15,11/28/15,2122.63,2020.15,4.83%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,7,10/29/15,11/5/15,1527.97,1457.15,4.64%,10,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,11/22/15,11/29/15,2191.65,2122.15,3.17%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/15/15,11/18/15,904.97,878.21,2.96%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/11/15,11/14/15,920.98,895.21,2.80%,11,1-2 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/18/15,11/21/15,884.02,861.21,2.58%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/19/15,11/22/15,883.94,861.21,2.57%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/12/15,11/15/15,1154.35,1127.21,2.35%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/25/15,11/28/15,1506.2,1474.21,2.12%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/21/15,11/24/15,1073.95,1052.21,2.02%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/9/15,11/12/15,876.95,861.21,1.80%,11,1-2 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/16/15,11/19/15,876.35,861.21,1.73%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/14/15,11/17/15,874.96,861.21,1.57%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/1/15,11/4/15,988.44,978.21,1.03%,11,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/8/15,11/11/15,869.27,861.21,0.93%,11,1-2 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/4/15,11/7/15,987.28,978.21,0.92%,11,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/2/15,11/5/15,830.55,825.21,0.64%,11,within 1 wk,1
JFK,UVF,St. Jamess Club Morgan Bay,7,11/15/15,11/22/15,1480.57,1475.15,0.37%,11,2-4 wks,1
JFK,UVF,St. Jamess Club Morgan Bay,3,11/23/15,11/26/15,799.8,797.21,0.32%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/28/15,10/31/15,1149.2,804.65,29.98%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/25/15,10/28/15,1149.89,806.66,29.85%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/26/15,10/29/15,1145.18,804.65,29.74%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/24/15,10/27/15,1261.79,921.33,26.98%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/26/15,11/2/15,1601.45,1236.59,22.78%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/28/15,11/4/15,1600.5,1236.59,22.74%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/25/15,11/1/15,1602.08,1385.17,13.54%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/31/15,11/3/15,882.54,767.65,13.02%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,10/29/15,11/1/15,1046.8,913.65,12.72%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/31/15,11/7/15,1494.78,1385.04,7.34%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/29/15,11/5/15,1324.31,1236.59,6.62%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/18/15,11/21/15,815.57,766.68,5.99%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/19/15,11/22/15,815.51,766.68,5.99%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/15/15,11/22/15,1321.18,1245.5,5.73%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/21/15,11/28/15,1882.46,1790.5,4.89%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/16/15,11/23/15,1284.83,1228.5,4.38%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,10/24/15,10/31/15,1593.3,1526.43,4.20%,10,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/19/15,11/26/15,1214.81,1164.5,4.14%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/14/15,11/21/15,1273.84,1228.5,3.56%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/18/15,11/25/15,1273.49,1228.5,3.53%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/22/15,11/29/15,1953.69,1892.5,3.13%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/15/15,11/18/15,802.63,783.68,2.36%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/11/15,11/14/15,818.57,800.68,2.19%,11,1-2 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/12/15,11/15/15,1051.98,1032.68,1.83%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/1/15,11/4/15,901.6,885.65,1.77%,11,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/25/15,11/28/15,1403.99,1379.68,1.73%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/4/15,11/7/15,900.16,885.65,1.61%,11,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/2/15,11/5/15,743.61,732.65,1.47%,11,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/21/15,11/24/15,971.69,957.68,1.44%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/9/15,11/12/15,774.52,766.68,1.01%,11,1-2 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/14/15,11/17/15,774.49,766.68,1.01%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/16/15,11/19/15,774.02,766.68,0.95%,11,2-4 wks,1
JFK,UVF,St. Lucian by Rex Resorts,7,11/1/15,11/8/15,1613.09,1610.04,0.19%,11,within 1 wk,1
JFK,UVF,St. Lucian by Rex Resorts,3,11/8/15,11/11/15,766.82,766.68,0.02%,11,1-2 wks,1
JFK,SFO,Stanford Court San Francisco,3,10/21/15,10/24/15,1222.09,794.88,34.96%,10,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,3,10/23/15,10/26/15,1377.77,1043.66,24.25%,10,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,3,10/30/15,11/2/15,690.13,576.66,16.44%,10,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,3,10/31/15,11/3/15,734.69,614.69,16.33%,10,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,3,11/1/15,11/4/15,824.72,762.74,7.52%,11,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,3,11/8/15,11/11/15,1103.07,1023.11,7.25%,11,1-2 wks,1
JFK,SFO,Stanford Court San Francisco,3,10/28/15,10/31/15,970.35,954.31,1.65%,10,within 1 wk,1
JFK,SFO,Stanford Court San Francisco,7,10/30/15,11/6/15,1247.78,1242.05,0.46%,10,within 1 wk,1
JFK,MCO,Star Island Resort and Club,3,10/25/15,10/28/15,687.9,476.43,30.74%,10,within 1 wk,1
JFK,MCO,Star Island Resort and Club,3,11/8/15,11/11/15,411.37,359,12.73%,11,1-2 wks,1
JFK,MCO,Star Island Resort and Club,3,11/4/15,11/7/15,499.48,452.03,9.50%,11,within 1 wk,1
JFK,MCO,Star Island Resort and Club,7,11/1/15,11/8/15,807.71,746.31,7.60%,11,within 1 wk,1
JFK,MCO,Star Island Resort and Club,7,11/22/15,11/29/15,799.29,741.44,7.24%,11,2-4 wks,1
JFK,MCO,Star Island Resort and Club,3,11/7/15,11/10/15,474.42,445.86,6.02%,11,1-2 wks,1
JFK,MCO,Star Island Resort and Club,3,11/25/15,11/28/15,672.3,638.2,5.07%,11,2-4 wks,1
JFK,MCO,Star Island Resort and Club,7,10/25/15,11/1/15,838.91,802.37,4.36%,10,within 1 wk,1
JFK,MCO,Star Island Resort and Club,7,11/21/15,11/28/15,744.2,721.36,3.07%,11,2-4 wks,1
JFK,LAX,Stay on Main,3,10/30/15,11/2/15,641.92,401.02,37.53%,10,within 1 wk,1
JFK,LAX,Stay on Main,3,11/1/15,11/4/15,636.15,401.02,36.96%,11,within 1 wk,1
JFK,LAX,Stay on Main,3,10/25/15,10/28/15,664.18,423.94,36.17%,10,within 1 wk,1
JFK,LAX,Stay on Main,7,10/30/15,11/6/15,839.31,556.68,33.67%,10,within 1 wk,1
JFK,LAX,Stay on Main,3,10/28/15,10/31/15,619.14,423.94,31.53%,10,within 1 wk,1
JFK,LAX,Stay on Main,3,10/31/15,11/3/15,582.76,401.02,31.19%,10,within 1 wk,1
JFK,LAX,Stay on Main,7,10/31/15,11/7/15,789.73,556.68,29.51%,10,within 1 wk,1
JFK,LAX,Stay on Main,7,10/28/15,11/4/15,734.99,556.68,24.26%,10,within 1 wk,1
JFK,LAX,Stay on Main,7,11/4/15,11/11/15,659.63,533.76,19.08%,11,within 1 wk,1
JFK,LAX,Stay on Main,3,11/13/15,11/16/15,466.75,378.1,18.99%,11,2-4 wks,1
JFK,LAX,Stay on Main,7,11/6/15,11/13/15,656.13,533.76,18.65%,11,1-2 wks,1
JFK,LAX,Stay on Main,7,11/7/15,11/14/15,656.02,533.76,18.64%,11,1-2 wks,1
JFK,LAX,Stay on Main,7,11/11/15,11/18/15,655.6,533.76,18.59%,11,1-2 wks,1
JFK,LAX,Stay on Main,7,11/8/15,11/15/15,695.42,570.57,17.95%,11,1-2 wks,1
JFK,LAX,Stay on Main,3,11/14/15,11/17/15,450.01,378.1,15.98%,11,2-4 wks,1
JFK,LAX,Stay on Main,3,11/6/15,11/9/15,442.92,378.1,14.63%,11,1-2 wks,1
JFK,LAX,Stay on Main,3,11/11/15,11/14/15,439.45,378.1,13.96%,11,1-2 wks,1
JFK,LAX,Stay on Main,3,11/15/15,11/18/15,439.3,378.1,13.93%,11,2-4 wks,1
JFK,LAX,Stay on Main,3,11/4/15,11/7/15,438.39,378.1,13.75%,11,within 1 wk,1
JFK,LAX,Stay on Main,3,11/7/15,11/10/15,438.24,378.1,13.72%,11,1-2 wks,1
JFK,LAX,Stay on Main,3,11/8/15,11/11/15,438.19,378.1,13.71%,11,1-2 wks,1
JFK,LAX,Stay on Main,7,11/13/15,11/20/15,665.64,588.96,11.52%,11,2-4 wks,1
JFK,LAX,Stay on Main,7,11/14/15,11/21/15,685.49,630.36,8.04%,11,2-4 wks,1
JFK,LAX,Stay on Main,3,11/25/15,11/28/15,752.18,708.62,5.79%,11,2-4 wks,1
JFK,LAX,Stay on Main,7,11/15/15,11/22/15,611.76,588.96,3.73%,11,2-4 wks,1
JFK,SAN,Staybridge Suites Carlsbad,7,10/24/15,10/31/15,1489.64,878.04,41.06%,10,within 1 wk,1
JFK,SAN,Staybridge Suites Carlsbad,3,10/30/15,11/2/15,765.05,521.41,31.85%,10,within 1 wk,1
JFK,SAN,Staybridge Suites Carlsbad,7,10/28/15,11/4/15,1045.48,829.33,20.67%,10,within 1 wk,1
JFK,SAN,Staybridge Suites Carlsbad,7,10/30/15,11/6/15,1045.48,829.33,20.67%,10,within 1 wk,1
JFK,SAN,Staybridge Suites Carlsbad,7,10/31/15,11/7/15,1205.36,968.01,19.69%,10,within 1 wk,1
JFK,SAN,Staybridge Suites Carlsbad,7,10/25/15,11/1/15,1454.59,1221.09,16.05%,10,within 1 wk,1
JFK,MCO,staySky Suites - I Drive Orlando,3,10/25/15,10/28/15,626.56,392.4,37.37%,10,within 1 wk,1
JFK,MCO,staySky Suites - I Drive Orlando,7,10/25/15,11/1/15,809.3,690.51,14.68%,10,within 1 wk,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/8/15,11/11/15,411.46,379.85,7.68%,11,1-2 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/25/15,11/28/15,672.41,634.85,5.59%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,7,11/22/15,11/29/15,757.2,721.68,4.69%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/20/15,11/23/15,445.4,429.75,3.51%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/13/15,11/16/15,414.17,401.02,3.18%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/18/15,11/21/15,379.97,368.53,3.01%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,7,11/11/15,11/18/15,504.91,491.07,2.74%,11,1-2 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,7,11/8/15,11/15/15,628.35,615.43,2.06%,11,1-2 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,7,11/13/15,11/20/15,534.81,525.18,1.80%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,7,11/21/15,11/28/15,725.19,714.87,1.42%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/14/15,11/17/15,309.19,305.67,1.14%,11,2-4 wks,1
JFK,MCO,staySky Suites - I Drive Orlando,3,11/15/15,11/18/15,309.42,306.64,0.90%,11,2-4 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/4/15,11/11/15,2666.9,1871.25,29.83%,11,within 1 wk,1
JFK,UVF,Stonefield Estate Resort,7,11/9/15,11/16/15,2722.36,1916.09,29.62%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,3,11/9/15,11/12/15,1532.26,1083.15,29.31%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/7/15,11/14/15,2719.67,1933.09,28.92%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/8/15,11/15/15,2933.19,2141.09,27.00%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/5/15,11/12/15,2749.56,2010.25,26.89%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,3,10/29/15,11/1/15,1560.09,1233.66,20.92%,10,within 1 wk,1
JFK,UVF,Stonefield Estate Resort,3,11/8/15,11/11/15,1524.67,1333.15,12.56%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/2/15,11/9/15,2066.88,1958.25,5.26%,11,within 1 wk,1
JFK,UVF,Stonefield Estate Resort,3,10/31/15,11/3/15,1395.49,1337.29,4.17%,10,within 1 wk,1
JFK,UVF,Stonefield Estate Resort,3,11/7/15,11/10/15,1370.37,1333.15,2.72%,11,1-2 wks,1
JFK,UVF,Stonefield Estate Resort,7,11/21/15,11/28/15,2488.66,2461.09,1.11%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/7/15,11/10/15,478.62,279.8,41.54%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/8/15,11/11/15,461.54,294.42,36.21%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/1/15,11/4/15,589.22,420.54,28.63%,11,within 1 wk,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/24/15,10/27/15,420.28,300.13,28.59%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/15/15,11/18/15,373.66,285.41,23.62%,11,2-4 wks,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/31/15,11/3/15,262.81,201.5,23.33%,10,within 1 wk,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/28/15,10/31/15,733.36,587.34,19.91%,10,within 1 wk,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/30/15,11/2/15,309.06,257.07,16.82%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/31/15,11/3/15,573.99,483.6,15.75%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/1/15,11/8/15,976.41,842.57,13.71%,11,within 1 wk,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/30/15,11/2/15,469.08,410.04,12.59%,10,within 1 wk,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/11/15,11/14/15,477.36,418.11,12.41%,11,1-2 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/31/15,11/3/15,478.22,418.88,12.41%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/28/15,10/31/15,649.37,569.34,12.32%,10,within 1 wk,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/28/15,10/31/15,193.85,171.34,11.61%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/21/15,11/24/15,387.8,343.25,11.49%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/14/15,11/21/15,696.34,618.61,11.16%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/4/15,11/11/15,813.46,728.61,10.43%,11,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/6/15,11/13/15,705,642.43,8.88%,11,1-2 wks,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/7/15,11/10/15,186.99,171.8,8.13%,11,1-2 wks,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/6/15,11/9/15,653.54,605.59,7.34%,11,1-2 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/31/15,11/3/15,316.61,293.59,7.27%,10,within 1 wk,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/14/15,11/17/15,454.19,422.65,6.94%,11,2-4 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/7/15,11/10/15,209.75,195.8,6.65%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/18/15,11/21/15,448.17,421.19,6.02%,11,2-4 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/13/15,11/16/15,705.41,665.67,5.63%,11,2-4 wks,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/7/15,11/10/15,413.22,390.48,5.50%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/21/15,11/28/15,675.95,641.56,5.09%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/8/15,11/15/15,751.7,717.04,4.61%,11,1-2 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/18/15,11/21/15,162.37,155.42,4.28%,11,2-4 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/20/15,11/27/15,372.31,357.62,3.95%,11,2-4 wks,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/15/15,11/18/15,459.66,441.76,3.90%,11,2-4 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,10/25/15,10/28/15,544.66,524.62,3.68%,10,within 1 wk,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/1/15,11/4/15,228.63,220.82,3.41%,11,within 1 wk,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/20/15,11/23/15,481.67,465.45,3.37%,11,2-4 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/13/15,11/16/15,400.69,387.26,3.35%,11,2-4 wks,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/6/15,11/9/15,452.49,438.09,3.18%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/15/15,11/22/15,625.54,606.94,2.97%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/25/15,11/28/15,721.1,700.23,2.89%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/18/15,11/25/15,439.05,427.6,2.61%,11,2-4 wks,1
LGB,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/25/15,11/28/15,359.62,350.82,2.45%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/20/15,11/23/15,501.89,490.11,2.35%,11,2-4 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/25/15,11/28/15,602.27,589.44,2.13%,11,2-4 wks,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/1/15,11/4/15,595.88,583.42,2.09%,11,within 1 wk,1
SFO,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/8/15,11/11/15,120.52,118.38,1.78%,11,1-2 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/6/15,11/9/15,621.13,611.59,1.54%,11,1-2 wks,1
BOS,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/22/15,11/25/15,309.21,305.05,1.35%,11,2-4 wks,1
JFK,LAS,Stratosphere Hotel - Casino and Resort Hotel,7,11/25/15,12/2/15,540.64,536.16,0.83%,11,2-4 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/18/15,11/21/15,517.41,513.22,0.81%,11,2-4 wks,1
FLL,LAS,Stratosphere Hotel - Casino and Resort Hotel,3,11/21/15,11/24/15,465.17,461.54,0.78%,11,2-4 wks,1
